Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,28,1,28.0,1,< 1 Year,No,25690.0,152.0,195,0
Female,45,1,41.0,1,1-2 Year,No,28359.0,26.0,215,0
Male,55,1,28.0,0,1-2 Year,Yes,101190.0,124.0,113,0
Female,23,1,29.0,1,< 1 Year,No,35090.0,152.0,128,0
Male,47,1,0.0,0,1-2 Year,No,2630.0,26.0,112,0
Male,60,1,46.0,1,1-2 Year,No,2630.0,119.0,228,0
Female,61,1,28.0,0,1-2 Year,Yes,35552.0,26.0,48,0
Female,67,1,29.0,0,1-2 Year,Yes,32498.0,163.0,161,1
Female,34,1,28.0,0,1-2 Year,Yes,2630.0,26.0,76,1
Male,68,1,28.0,1,1-2 Year,No,36178.0,26.0,169,0
Male,27,1,36.0,1,< 1 Year,No,48046.0,152.0,265,0
Female,33,1,2.0,0,< 1 Year,No,29316.0,152.0,55,0
Male,22,1,30.0,1,< 1 Year,No,20905.0,152.0,15,0
Male,47,1,34.0,1,1-2 Year,No,30879.0,124.0,125,0
Female,23,1,8.0,1,< 1 Year,No,39112.0,152.0,51,0
Female,24,1,33.0,1,< 1 Year,No,34668.0,152.0,282,0
Female,57,1,28.0,0,1-2 Year,Yes,2630.0,158.0,183,0
Male,51,1,28.0,0,1-2 Year,Yes,44801.0,26.0,253,1
Female,23,1,28.0,1,1-2 Year,No,37636.0,154.0,204,0
Male,53,1,28.0,0,1-2 Year,Yes,59744.0,26.0,73,0
Female,50,1,25.0,0,1-2 Year,Yes,41322.0,26.0,269,0
Female,46,1,28.0,0,> 2 Years,Yes,22896.0,157.0,94,0
Male,58,1,41.0,0,1-2 Year,Yes,46541.0,26.0,226,0
Female,23,1,14.0,1,< 1 Year,No,23009.0,152.0,16,0
Female,26,1,41.0,1,< 1 Year,No,33141.0,152.0,151,0
Male,41,1,39.0,1,1-2 Year,No,33831.0,124.0,263,0
Male,57,1,37.0,0,> 2 Years,Yes,36957.0,157.0,156,0
Male,57,1,28.0,0,1-2 Year,Yes,143814.0,124.0,281,1
Male,69,1,23.0,0,1-2 Year,Yes,2630.0,124.0,57,0
Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,30,0
Female,29,1,15.0,1,< 1 Year,No,29050.0,152.0,110,0
Male,57,1,13.0,0,1-2 Year,Yes,26764.0,26.0,146,0
Male,22,1,29.0,0,< 1 Year,Yes,52306.0,152.0,285,0
Male,47,1,0.0,0,1-2 Year,No,2630.0,26.0,49,0
Male,34,1,46.0,0,1-2 Year,Yes,2630.0,26.0,221,0
Male,57,1,28.0,0,1-2 Year,Yes,30175.0,26.0,18,0
Female,26,1,28.0,1,< 1 Year,No,31341.0,152.0,298,0
Male,69,1,28.0,0,1-2 Year,Yes,33378.0,26.0,58,0
Male,50,1,17.0,1,1-2 Year,No,30793.0,26.0,48,0
Female,23,1,13.0,0,< 1 Year,Yes,28805.0,152.0,220,0
Female,24,1,23.0,0,< 1 Year,No,2630.0,124.0,46,0
Female,52,1,11.0,1,1-2 Year,Yes,18246.0,26.0,225,0
Female,28,1,3.0,1,1-2 Year,No,2630.0,156.0,136,0
Male,57,1,28.0,1,1-2 Year,No,38180.0,125.0,164,0
Male,40,1,31.0,0,1-2 Year,Yes,2630.0,26.0,243,1
Female,37,1,47.0,0,1-2 Year,Yes,38861.0,26.0,287,1
Male,49,1,45.0,1,1-2 Year,No,26858.0,124.0,253,0
Female,23,1,8.0,1,< 1 Year,No,37931.0,151.0,166,0
Female,24,1,30.0,1,< 1 Year,No,23395.0,152.0,106,0
Female,20,1,46.0,1,< 1 Year,No,38517.0,160.0,194,0
Male,40,1,48.0,0,1-2 Year,Yes,2630.0,156.0,122,0
Male,61,1,50.0,0,1-2 Year,Yes,39914.0,8.0,186,0
Male,29,1,50.0,1,< 1 Year,No,45431.0,152.0,266,0
Male,21,1,35.0,0,< 1 Year,Yes,39346.0,154.0,101,0
Female,33,1,28.0,0,< 1 Year,Yes,27235.0,26.0,258,1
Male,36,1,25.0,0,1-2 Year,Yes,26257.0,152.0,27,0
Female,79,1,28.0,1,1-2 Year,No,37649.0,61.0,95,0
Male,34,1,30.0,1,1-2 Year,No,28175.0,152.0,142,0
Female,26,1,15.0,1,< 1 Year,No,31711.0,152.0,67,0
Male,29,1,21.0,1,< 1 Year,No,29961.0,152.0,99,0
Female,20,1,11.0,1,< 1 Year,No,31220.0,160.0,108,0
Male,21,1,28.0,0,< 1 Year,Yes,56920.0,124.0,89,1
Male,54,1,11.0,0,1-2 Year,Yes,2630.0,156.0,137,0
Male,62,1,28.0,1,1-2 Year,No,28339.0,124.0,173,0
Female,75,1,28.0,0,> 2 Years,Yes,23282.0,13.0,27,0
Female,21,1,11.0,0,< 1 Year,Yes,41339.0,152.0,245,0
Female,25,1,23.0,1,< 1 Year,No,20739.0,152.0,286,0
Female,48,1,28.0,1,1-2 Year,No,30304.0,26.0,107,0
Female,35,1,33.0,0,1-2 Year,Yes,37723.0,26.0,148,0
Female,24,1,21.0,1,< 1 Year,No,57631.0,152.0,163,0
Female,22,1,7.0,1,< 1 Year,No,2630.0,152.0,196,0
Male,55,1,47.0,1,1-2 Year,No,37217.0,113.0,53,0
Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,70,0
Male,62,1,4.0,1,1-2 Year,No,2630.0,19.0,236,0
Male,28,1,15.0,1,< 1 Year,No,40893.0,152.0,73,0
Female,24,1,29.0,1,< 1 Year,No,28549.0,152.0,187,0
Male,22,1,35.0,1,< 1 Year,No,2630.0,152.0,68,0
Female,36,1,6.0,1,1-2 Year,No,27280.0,152.0,162,0
Male,23,1,26.0,0,< 1 Year,Yes,28001.0,152.0,236,0
Male,51,1,46.0,0,1-2 Year,Yes,2630.0,157.0,89,1
Male,41,1,47.0,0,1-2 Year,Yes,32662.0,16.0,248,0
Female,23,1,36.0,1,< 1 Year,No,39457.0,152.0,168,0
Male,27,1,11.0,1,< 1 Year,No,14921.0,152.0,142,0
Male,44,1,28.0,0,1-2 Year,Yes,52325.0,125.0,16,1
Female,24,1,43.0,1,< 1 Year,No,37617.0,152.0,221,0
Male,28,1,28.0,0,< 1 Year,Yes,41196.0,26.0,282,1
Male,57,1,8.0,1,1-2 Year,No,31262.0,26.0,167,0
Female,33,1,33.0,1,< 1 Year,No,25282.0,152.0,90,0
Female,35,1,30.0,0,1-2 Year,Yes,22054.0,124.0,253,0
Female,22,1,30.0,1,< 1 Year,No,26995.0,152.0,125,0
Female,21,1,2.0,1,< 1 Year,No,23126.0,160.0,40,0
Male,61,1,28.0,0,1-2 Year,Yes,51611.0,124.0,15,0
Female,54,1,29.0,0,1-2 Year,Yes,26743.0,135.0,154,0
Female,22,1,11.0,1,< 1 Year,No,22125.0,152.0,141,0
Male,48,1,3.0,1,1-2 Year,No,29171.0,26.0,255,0
Male,35,1,30.0,1,1-2 Year,No,2630.0,152.0,118,0
Female,24,1,27.0,0,< 1 Year,Yes,33658.0,152.0,92,0
Male,22,1,36.0,1,< 1 Year,No,23040.0,152.0,52,0
Male,74,1,38.0,0,1-2 Year,Yes,2630.0,154.0,73,0
Female,50,1,28.0,0,1-2 Year,Yes,44276.0,26.0,64,0
Female,22,1,28.0,1,< 1 Year,No,65678.0,152.0,221,0
Male,25,1,37.0,0,< 1 Year,Yes,45321.0,152.0,54,0
Female,34,1,30.0,0,1-2 Year,Yes,36521.0,152.0,179,0
Female,25,1,6.0,1,< 1 Year,No,18007.0,152.0,272,0
Female,63,1,28.0,1,1-2 Year,No,41247.0,26.0,187,0
Male,70,1,28.0,0,1-2 Year,Yes,28557.0,26.0,185,0
Female,40,1,47.0,0,1-2 Year,No,18114.0,152.0,218,0
Male,56,1,6.0,0,1-2 Year,Yes,27815.0,163.0,200,1
Male,68,1,20.0,0,1-2 Year,Yes,2630.0,124.0,103,0
Male,23,1,41.0,1,< 1 Year,No,26358.0,152.0,241,0
Female,45,1,14.0,1,1-2 Year,No,36157.0,152.0,78,0
Male,24,1,8.0,0,< 1 Year,Yes,40414.0,152.0,74,0
Male,20,1,8.0,1,< 1 Year,No,57368.0,160.0,210,0
Male,38,1,28.0,0,1-2 Year,Yes,51239.0,124.0,42,0
Female,25,1,6.0,1,< 1 Year,No,35688.0,152.0,261,0
Female,28,1,41.0,0,< 1 Year,Yes,2630.0,160.0,119,0
Male,33,1,28.0,0,1-2 Year,Yes,2630.0,156.0,106,0
Male,33,1,28.0,0,1-2 Year,Yes,32578.0,163.0,81,1
Male,37,1,28.0,0,1-2 Year,Yes,32019.0,124.0,60,0
Female,29,1,3.0,1,< 1 Year,No,2630.0,160.0,133,0
Female,21,1,11.0,1,< 1 Year,No,25936.0,152.0,114,0
Male,62,1,28.0,0,> 2 Years,Yes,31713.0,26.0,175,0
Female,43,1,28.0,0,1-2 Year,Yes,24978.0,26.0,253,0
Male,52,1,28.0,0,1-2 Year,No,38656.0,26.0,45,0
Male,37,1,28.0,1,1-2 Year,No,31581.0,124.0,192,0
Female,42,1,50.0,0,1-2 Year,Yes,21858.0,124.0,72,0
Female,22,1,27.0,0,< 1 Year,No,23847.0,152.0,110,0
Female,31,1,33.0,1,< 1 Year,No,2630.0,152.0,16,0
Male,48,1,41.0,0,1-2 Year,Yes,54380.0,26.0,89,0
Female,43,1,28.0,0,1-2 Year,Yes,45319.0,13.0,284,0
Male,33,1,41.0,1,< 1 Year,No,31660.0,152.0,112,0
Male,29,1,33.0,0,< 1 Year,Yes,26971.0,152.0,35,1
Male,60,1,3.0,1,1-2 Year,No,45401.0,124.0,70,0
Male,57,1,28.0,1,1-2 Year,No,42792.0,124.0,245,0
Male,54,1,33.0,0,1-2 Year,Yes,38402.0,29.0,60,0
Male,48,1,42.0,0,1-2 Year,Yes,26707.0,124.0,186,0
Male,23,1,46.0,1,< 1 Year,No,27817.0,152.0,157,0
Female,37,1,48.0,0,1-2 Year,Yes,2630.0,15.0,135,0
Male,42,1,47.0,0,1-2 Year,Yes,28891.0,154.0,167,1
Male,76,1,28.0,1,1-2 Year,No,42966.0,61.0,13,0
Female,28,1,47.0,1,< 1 Year,No,23527.0,152.0,84,0
Male,37,1,41.0,0,1-2 Year,Yes,30617.0,26.0,86,0
Male,77,1,28.0,1,1-2 Year,Yes,64777.0,26.0,150,0
Male,22,1,45.0,0,< 1 Year,Yes,32634.0,152.0,223,0
Female,31,1,41.0,1,1-2 Year,No,2630.0,124.0,126,0
Male,29,1,3.0,0,< 1 Year,Yes,38960.0,122.0,178,1
Male,28,1,39.0,0,< 1 Year,Yes,36078.0,26.0,183,0
Female,50,1,24.0,0,1-2 Year,Yes,25234.0,124.0,113,0
Male,24,1,24.0,0,< 1 Year,Yes,34455.0,26.0,149,0
Female,24,1,46.0,1,< 1 Year,No,14566.0,152.0,293,0
Female,29,1,28.0,0,< 1 Year,Yes,35511.0,152.0,47,0
Female,38,1,0.0,0,1-2 Year,Yes,2630.0,122.0,118,0
Male,46,1,28.0,0,> 2 Years,Yes,36430.0,26.0,103,0
Female,48,1,28.0,1,1-2 Year,No,49278.0,26.0,58,0
Female,60,1,28.0,0,1-2 Year,Yes,2630.0,124.0,253,0
Male,22,1,6.0,0,< 1 Year,Yes,2630.0,152.0,99,0
Female,43,1,6.0,1,1-2 Year,No,24573.0,124.0,291,0
Male,50,1,28.0,1,1-2 Year,No,33898.0,26.0,162,0
Female,23,1,14.0,0,< 1 Year,No,28835.0,152.0,118,1
Female,36,1,28.0,1,1-2 Year,No,87101.0,124.0,232,0
Male,61,1,28.0,0,> 2 Years,Yes,43607.0,154.0,48,0
Female,34,1,6.0,1,< 1 Year,No,38511.0,152.0,168,0
Female,28,1,29.0,1,< 1 Year,No,27909.0,152.0,291,0
Male,31,1,15.0,1,< 1 Year,No,22384.0,152.0,77,0
Female,26,1,15.0,0,< 1 Year,No,23742.0,152.0,190,0
Male,23,1,14.0,1,< 1 Year,No,30680.0,151.0,196,0
Male,45,1,30.0,0,1-2 Year,Yes,36057.0,124.0,107,1
Male,23,1,46.0,0,< 1 Year,Yes,38326.0,156.0,54,0
Female,24,1,37.0,0,< 1 Year,Yes,33653.0,152.0,224,0
Female,25,1,24.0,1,< 1 Year,No,44568.0,152.0,25,0
Female,23,1,12.0,1,< 1 Year,No,19057.0,152.0,267,0
Female,31,1,28.0,1,< 1 Year,No,38455.0,152.0,89,0
Male,24,1,12.0,0,< 1 Year,Yes,45372.0,152.0,168,1
Female,44,1,28.0,0,1-2 Year,No,37554.0,124.0,278,0
Male,69,1,50.0,0,1-2 Year,No,32044.0,8.0,191,0
Female,38,1,41.0,0,1-2 Year,Yes,30737.0,154.0,221,1
Male,59,1,28.0,1,1-2 Year,No,2630.0,124.0,198,0
Female,23,1,25.0,0,< 1 Year,No,23087.0,152.0,48,0
Male,43,1,28.0,0,1-2 Year,Yes,34239.0,125.0,20,0
Female,45,1,46.0,0,1-2 Year,Yes,41672.0,26.0,213,0
Female,24,1,39.0,0,< 1 Year,Yes,35562.0,152.0,102,0
Male,26,1,13.0,1,< 1 Year,No,33171.0,152.0,10,0
Female,37,1,8.0,1,1-2 Year,No,57924.0,26.0,24,0
Female,21,1,36.0,1,< 1 Year,No,33842.0,160.0,261,0
Male,31,1,15.0,0,1-2 Year,Yes,33014.0,124.0,204,1
Male,68,1,43.0,0,1-2 Year,Yes,2630.0,124.0,193,0
Male,49,1,8.0,1,1-2 Year,No,29765.0,124.0,186,0
Female,25,1,33.0,1,< 1 Year,No,33794.0,152.0,207,0
Male,26,1,11.0,1,< 1 Year,No,31810.0,152.0,172,0
Female,26,1,28.0,1,< 1 Year,No,86941.0,152.0,290,0
Female,24,1,9.0,1,< 1 Year,No,38441.0,152.0,284,0
Male,55,1,46.0,0,1-2 Year,Yes,22571.0,124.0,270,0
Female,30,1,3.0,1,< 1 Year,No,16353.0,152.0,150,0
Male,44,1,23.0,0,1-2 Year,Yes,2630.0,26.0,193,0
Male,47,1,28.0,0,1-2 Year,Yes,32836.0,124.0,178,0
Female,41,1,28.0,1,1-2 Year,No,2630.0,26.0,224,0
Male,34,1,8.0,1,1-2 Year,No,43406.0,152.0,201,0
Male,23,1,41.0,1,< 1 Year,No,22237.0,152.0,244,0
Female,26,1,28.0,0,< 1 Year,Yes,38239.0,26.0,111,0
Male,34,1,9.0,0,1-2 Year,Yes,26990.0,163.0,259,0
Male,25,1,7.0,0,< 1 Year,Yes,2630.0,152.0,216,0
Male,25,1,28.0,0,< 1 Year,Yes,55858.0,152.0,33,1
Male,24,1,18.0,0,< 1 Year,Yes,30099.0,152.0,86,0
Female,49,1,28.0,0,1-2 Year,Yes,42974.0,124.0,51,1
Male,37,1,37.0,0,1-2 Year,Yes,32509.0,124.0,246,0
Female,25,1,37.0,1,< 1 Year,No,22824.0,152.0,19,0
Female,26,1,28.0,1,< 1 Year,No,36898.0,152.0,285,0
Male,21,1,30.0,1,< 1 Year,No,24949.0,152.0,207,0
Female,23,1,9.0,1,< 1 Year,No,34302.0,152.0,184,0
Male,40,1,8.0,1,1-2 Year,No,37436.0,26.0,168,0
Male,76,1,28.0,0,1-2 Year,Yes,36415.0,163.0,266,0
Male,35,1,28.0,0,1-2 Year,Yes,40317.0,26.0,211,1
Male,23,1,39.0,0,< 1 Year,Yes,42892.0,152.0,152,0
Female,44,1,28.0,0,1-2 Year,Yes,33236.0,124.0,59,0
Male,38,1,50.0,0,1-2 Year,Yes,24409.0,124.0,46,1
Female,43,1,16.0,0,1-2 Year,Yes,37220.0,124.0,118,0
Female,46,1,46.0,0,1-2 Year,Yes,26668.0,11.0,243,0
Female,23,1,50.0,0,< 1 Year,No,34234.0,152.0,170,0
Male,43,1,50.0,0,1-2 Year,Yes,32922.0,25.0,41,0
Male,42,1,43.0,0,1-2 Year,No,34811.0,124.0,286,0
Female,62,1,45.0,1,1-2 Year,No,45657.0,124.0,49,0
Male,55,1,28.0,0,1-2 Year,Yes,2630.0,26.0,238,1
Male,43,1,48.0,0,1-2 Year,Yes,2630.0,124.0,142,1
Male,23,1,28.0,0,< 1 Year,Yes,47158.0,152.0,278,1
Male,41,1,28.0,1,1-2 Year,No,28405.0,25.0,274,0
Female,40,1,15.0,0,1-2 Year,Yes,60836.0,26.0,31,0
Female,44,1,28.0,0,1-2 Year,Yes,46782.0,26.0,235,0
Female,22,1,6.0,1,< 1 Year,No,2630.0,152.0,175,0
Male,29,1,29.0,1,< 1 Year,No,30926.0,26.0,148,0
Male,27,1,45.0,1,< 1 Year,No,31422.0,152.0,234,0
Female,23,1,28.0,0,< 1 Year,Yes,216660.0,26.0,16,0
Female,27,1,28.0,1,< 1 Year,No,31745.0,152.0,279,0
Male,51,1,28.0,0,1-2 Year,Yes,57339.0,26.0,31,1
Male,24,1,39.0,0,< 1 Year,Yes,37593.0,151.0,226,0
Male,45,1,28.0,0,1-2 Year,Yes,45177.0,26.0,213,1
Female,25,1,46.0,1,< 1 Year,No,28557.0,152.0,275,0
Female,30,1,28.0,1,1-2 Year,No,23742.0,26.0,78,0
Male,24,1,13.0,1,< 1 Year,No,27548.0,152.0,36,0
Female,60,1,48.0,0,1-2 Year,No,2630.0,26.0,168,0
Male,41,1,28.0,0,1-2 Year,Yes,46639.0,124.0,28,0
Female,29,1,30.0,1,< 1 Year,No,26029.0,152.0,86,0
Male,37,1,11.0,1,1-2 Year,No,27324.0,26.0,26,0
Female,27,1,4.0,1,< 1 Year,No,33915.0,152.0,156,0
Male,53,1,28.0,1,1-2 Year,No,35446.0,26.0,162,0
Female,27,1,11.0,1,< 1 Year,No,41693.0,152.0,10,0
Male,27,1,28.0,1,< 1 Year,No,47529.0,152.0,143,0
Female,69,1,28.0,0,1-2 Year,Yes,28789.0,26.0,64,0
Male,38,1,0.0,0,1-2 Year,Yes,2630.0,122.0,85,0
Male,24,1,15.0,0,< 1 Year,Yes,28002.0,152.0,223,0
Male,26,1,8.0,1,< 1 Year,No,39401.0,152.0,272,0
Male,59,1,33.0,1,1-2 Year,No,27616.0,26.0,216,0
Female,67,1,45.0,0,1-2 Year,Yes,27669.0,124.0,39,1
Male,55,1,28.0,0,> 2 Years,Yes,26107.0,54.0,136,0
Male,65,1,3.0,0,1-2 Year,Yes,18175.0,26.0,158,1
Male,23,1,28.0,0,< 1 Year,Yes,38389.0,152.0,275,0
Male,58,1,46.0,1,1-2 Year,No,42515.0,124.0,265,0
Male,50,1,29.0,1,1-2 Year,No,31817.0,26.0,65,0
Female,35,1,45.0,0,1-2 Year,Yes,28464.0,26.0,135,0
Male,62,1,15.0,0,1-2 Year,Yes,22238.0,14.0,241,0
Female,24,1,30.0,1,< 1 Year,No,31724.0,152.0,247,0
Male,57,1,15.0,1,1-2 Year,No,39041.0,26.0,267,0
Male,36,1,13.0,0,1-2 Year,Yes,28716.0,124.0,129,0
Male,24,1,34.0,1,< 1 Year,No,30972.0,152.0,105,0
Male,20,1,30.0,0,< 1 Year,Yes,30949.0,160.0,256,0
Male,43,1,8.0,0,1-2 Year,Yes,29305.0,124.0,271,0
Male,26,1,39.0,0,< 1 Year,Yes,2630.0,124.0,27,0
Male,28,1,50.0,1,1-2 Year,No,29882.0,8.0,54,0
Male,21,1,8.0,1,< 1 Year,No,24411.0,152.0,245,0
Female,25,1,6.0,1,< 1 Year,No,27757.0,152.0,118,0
Male,50,1,28.0,0,1-2 Year,Yes,41238.0,124.0,175,0
Male,56,1,8.0,0,1-2 Year,Yes,2630.0,156.0,92,0
Female,32,1,21.0,1,< 1 Year,No,2630.0,160.0,256,0
Female,24,1,11.0,1,< 1 Year,No,27552.0,152.0,77,0
Female,25,1,28.0,0,1-2 Year,Yes,40440.0,124.0,191,0
Female,21,1,15.0,0,< 1 Year,Yes,29583.0,152.0,274,0
Male,22,1,5.0,1,< 1 Year,No,39146.0,152.0,18,0
Male,52,1,28.0,0,> 2 Years,Yes,50058.0,122.0,133,1
Female,31,1,21.0,1,< 1 Year,No,34474.0,152.0,115,0
Female,26,1,29.0,1,< 1 Year,No,34784.0,152.0,239,0
Male,40,1,47.0,1,1-2 Year,No,34443.0,124.0,267,0
Female,25,1,28.0,1,< 1 Year,No,50645.0,152.0,152,0
Male,62,1,28.0,1,1-2 Year,No,51952.0,124.0,127,0
Female,80,1,28.0,0,1-2 Year,Yes,57349.0,13.0,97,0
Female,32,1,46.0,1,< 1 Year,No,31340.0,152.0,208,0
Female,22,1,32.0,1,< 1 Year,No,24400.0,152.0,49,0
Male,29,1,50.0,1,< 1 Year,No,43107.0,152.0,269,0
Female,50,1,50.0,1,1-2 Year,No,35338.0,8.0,143,0
Male,28,1,28.0,1,< 1 Year,No,86823.0,152.0,109,0
Male,24,1,28.0,0,< 1 Year,Yes,28796.0,152.0,16,0
Female,21,1,8.0,1,< 1 Year,No,48110.0,152.0,63,0
Male,66,1,28.0,1,1-2 Year,No,39458.0,26.0,56,0
Female,47,1,28.0,0,> 2 Years,Yes,46490.0,26.0,127,1
Male,34,1,28.0,0,1-2 Year,Yes,35116.0,26.0,50,0
Female,49,1,41.0,1,1-2 Year,No,33387.0,124.0,87,0
Female,74,1,8.0,1,1-2 Year,No,32376.0,7.0,148,0
Female,78,1,28.0,0,1-2 Year,Yes,21290.0,124.0,246,0
Male,47,1,0.0,0,1-2 Year,Yes,2630.0,124.0,180,0
Male,43,1,3.0,0,1-2 Year,No,29776.0,124.0,289,0
Female,23,1,50.0,1,< 1 Year,No,29770.0,152.0,85,0
Male,23,1,47.0,1,< 1 Year,No,36547.0,152.0,250,0
Male,53,1,50.0,0,1-2 Year,No,22943.0,26.0,264,0
Female,62,1,46.0,1,1-2 Year,No,30045.0,122.0,110,0
Male,46,1,28.0,1,1-2 Year,No,37315.0,26.0,211,0
Male,21,1,36.0,0,< 1 Year,Yes,2630.0,159.0,152,0
Male,38,1,3.0,1,1-2 Year,No,2630.0,26.0,86,0
Male,48,1,33.0,1,1-2 Year,No,27149.0,8.0,200,0
Female,62,1,28.0,0,1-2 Year,Yes,39827.0,25.0,169,0
Female,24,1,8.0,0,< 1 Year,Yes,45587.0,151.0,174,0
Male,45,1,28.0,0,> 2 Years,Yes,48333.0,124.0,265,1
Male,51,1,31.0,0,1-2 Year,Yes,2630.0,9.0,239,0
Female,26,1,31.0,0,< 1 Year,No,2630.0,152.0,287,0
Male,46,1,2.0,0,1-2 Year,Yes,2630.0,155.0,145,1
Male,77,1,28.0,0,1-2 Year,Yes,52336.0,26.0,208,0
Male,68,1,39.0,1,1-2 Year,No,37499.0,124.0,266,0
Female,39,1,45.0,1,1-2 Year,No,33255.0,26.0,83,0
Female,35,1,46.0,1,1-2 Year,No,20738.0,152.0,249,0
Male,37,1,45.0,0,1-2 Year,Yes,2630.0,26.0,193,0
Female,46,1,41.0,0,1-2 Year,Yes,36911.0,26.0,223,1
Female,46,1,28.0,0,1-2 Year,Yes,31463.0,26.0,186,0
Female,23,1,15.0,0,< 1 Year,Yes,29041.0,160.0,164,0
Male,24,1,46.0,1,< 1 Year,No,36107.0,152.0,215,0
Male,23,1,2.0,0,< 1 Year,Yes,37981.0,152.0,188,0
Female,23,1,46.0,1,< 1 Year,No,37831.0,160.0,59,0
Male,20,1,15.0,0,< 1 Year,Yes,31830.0,160.0,231,0
Male,44,1,33.0,0,1-2 Year,No,2630.0,156.0,93,0
Male,33,1,3.0,0,< 1 Year,Yes,19328.0,152.0,265,0
Male,35,1,28.0,0,1-2 Year,Yes,65452.0,124.0,166,0
Female,42,1,38.0,1,1-2 Year,No,30870.0,26.0,160,0
Female,36,1,30.0,1,1-2 Year,No,27647.0,152.0,73,0
Male,36,1,43.0,0,1-2 Year,Yes,2630.0,156.0,191,1
Female,34,1,28.0,0,1-2 Year,Yes,38456.0,26.0,45,0
Female,43,1,41.0,0,1-2 Year,Yes,37736.0,12.0,179,0
Male,64,1,28.0,1,1-2 Year,No,53581.0,26.0,23,0
Male,26,1,39.0,1,< 1 Year,No,54478.0,160.0,21,0
Female,22,1,36.0,1,< 1 Year,No,39402.0,152.0,256,0
Male,68,1,28.0,1,1-2 Year,No,35685.0,124.0,210,0
Female,26,1,32.0,1,< 1 Year,No,29692.0,152.0,21,0
Male,50,1,20.0,0,1-2 Year,Yes,2630.0,124.0,265,0
Male,21,1,29.0,1,< 1 Year,No,40579.0,152.0,283,0
Female,46,1,28.0,0,> 2 Years,Yes,2630.0,61.0,68,0
Male,43,1,30.0,0,1-2 Year,Yes,33248.0,26.0,225,1
Female,71,1,1.0,1,1-2 Year,No,2630.0,124.0,186,0
Male,57,1,22.0,0,1-2 Year,Yes,35485.0,26.0,133,0
Female,33,1,28.0,0,< 1 Year,Yes,44138.0,26.0,174,0
Female,23,1,39.0,1,< 1 Year,No,42363.0,152.0,166,0
Female,23,1,30.0,0,< 1 Year,Yes,28426.0,156.0,79,0
Female,24,1,28.0,0,< 1 Year,Yes,40283.0,152.0,151,1
Male,24,1,29.0,0,< 1 Year,No,23514.0,152.0,131,0
Male,46,1,28.0,0,1-2 Year,Yes,49546.0,124.0,112,0
Female,33,1,41.0,0,1-2 Year,Yes,2630.0,156.0,146,0
Male,26,1,46.0,1,< 1 Year,No,30070.0,152.0,229,0
Female,73,1,33.0,0,1-2 Year,Yes,50141.0,23.0,116,0
Male,42,1,50.0,0,1-2 Year,Yes,33384.0,124.0,174,0
Male,41,1,35.0,0,1-2 Year,Yes,31444.0,124.0,147,1
Male,41,1,28.0,0,1-2 Year,Yes,41489.0,124.0,100,0
Male,35,1,49.0,1,1-2 Year,No,2630.0,152.0,24,0
Male,35,1,28.0,1,1-2 Year,No,69688.0,53.0,277,0
Female,20,1,8.0,1,< 1 Year,No,52252.0,160.0,137,0
Female,23,1,30.0,1,< 1 Year,No,27758.0,152.0,56,0
Male,59,1,46.0,0,1-2 Year,Yes,29737.0,26.0,200,0
Male,23,1,41.0,0,< 1 Year,Yes,28919.0,26.0,37,1
Male,39,1,24.0,0,1-2 Year,Yes,26479.0,26.0,249,0
Female,26,1,28.0,1,< 1 Year,No,98184.0,152.0,10,0
Female,22,1,6.0,1,< 1 Year,No,19779.0,152.0,257,0
Male,43,1,33.0,0,1-2 Year,Yes,26452.0,124.0,211,1
Male,31,1,29.0,0,< 1 Year,Yes,30039.0,26.0,79,1
Female,25,1,15.0,1,< 1 Year,No,26531.0,152.0,70,0
Male,55,1,46.0,0,> 2 Years,Yes,30524.0,124.0,267,0
Male,26,1,45.0,0,< 1 Year,Yes,20969.0,152.0,118,1
Female,69,1,8.0,1,1-2 Year,No,27449.0,26.0,170,0
Female,26,1,28.0,1,< 1 Year,No,49358.0,152.0,230,0
Female,26,1,11.0,1,< 1 Year,No,24895.0,152.0,211,0
Female,49,1,28.0,0,1-2 Year,No,53914.0,26.0,33,0
Male,44,1,36.0,0,1-2 Year,Yes,38192.0,124.0,201,0
Male,28,1,41.0,1,< 1 Year,No,47847.0,152.0,96,0
Male,51,1,28.0,1,1-2 Year,No,45376.0,124.0,109,0
Male,34,1,30.0,1,1-2 Year,No,22076.0,124.0,212,0
Female,42,1,46.0,0,1-2 Year,Yes,27791.0,124.0,106,0
Male,73,1,8.0,0,1-2 Year,Yes,2630.0,156.0,245,0
Female,48,1,28.0,0,1-2 Year,Yes,38142.0,124.0,214,0
Male,22,1,13.0,1,< 1 Year,No,32878.0,152.0,45,0
Male,43,1,28.0,0,1-2 Year,Yes,25869.0,26.0,196,0
Female,27,1,11.0,1,< 1 Year,No,32357.0,152.0,254,0
Female,44,1,46.0,0,1-2 Year,No,59412.0,11.0,58,0
Male,59,1,46.0,1,1-2 Year,No,15639.0,124.0,109,0
Female,29,1,28.0,1,< 1 Year,No,31057.0,152.0,46,0
Male,24,1,45.0,1,< 1 Year,No,37815.0,152.0,202,0
